timestamp,value,__name__,container,instance,job,namespace,pod,uid
1780612683,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612698,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612713,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612728,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612743,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612758,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612773,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612788,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612803,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612818,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612833,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612848,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612863,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612878,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612893,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612908,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612923,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612938,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612953,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612968,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612983,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612998,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780613013,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780613028,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780613043,3,kube_pod_container_status_restarts_total,main,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,loadgenerator-b865df6c6-rqqts,822c1d58-3c75-4aef-86c5-657472d1331d
1780612683,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612698,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612713,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612728,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612743,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612758,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612773,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612788,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612803,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612818,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612833,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612848,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612863,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612878,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612893,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612908,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612923,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612938,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612953,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612968,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612983,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612998,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780613013,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780613028,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780613043,12,kube_pod_container_status_restarts_total,redis,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,redis-cart-6899b65948-brs6z,c03c8c5b-8ea8-4ccb-923c-5caf5cd444a0
1780612683,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612698,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612713,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612728,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612743,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612758,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612773,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612788,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612803,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612818,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612833,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612848,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612863,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612878,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612893,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612908,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612923,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612938,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612953,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612968,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612983,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612998,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780613013,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780613028,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780613043,11,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,adservice-64dd5464b8-75dzr,187940fe-085c-49fa-8e70-566b8297dee8
1780612683,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612698,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612713,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612728,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612743,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612758,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612773,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612788,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612803,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612818,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612833,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
1780612848,5,kube_pod_container_status_restarts_total,server,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,cartservice-7956c8c845-x7sqr,ef0f4d13-54dc-44c4-bc7c-9f8246a87310
