timestamp,value,__name__,beta_kubernetes_io_arch,beta_kubernetes_io_os,id,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_primary,minikube_k8s_io_updated_at,minikube_k8s_io_version,namespace,pod
1780612273,40210432,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod30cb9cb8-2a27-47b3-a398-4773020ca7ef,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,recommendationservice-b5b5bfc56-k2lqc
1780612288,40226816,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod30cb9cb8-2a27-47b3-a398-4773020ca7ef,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,recommendationservice-b5b5bfc56-k2lqc
1780612123,4411392,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612138,4411392,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612153,9048064,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612168,9637888,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612183,9826304,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612198,9805824,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612213,10047488,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612228,10006528,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612243,9953280,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612258,10039296,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612273,10059776,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612288,10100736,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod43e6a5f0-4d0d-4b7c-8d37-d7db21145154,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,frontend-759775d795-r8sgc
1780612078,40517632,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod505ae502-2a13-4974-a492-27f58aa0b489,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,currencyservice-8fdf6cf9d-wkfrs
1780612093,40517632,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod505ae502-2a13-4974-a492-27f58aa0b489,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,currencyservice-8fdf6cf9d-wkfrs
1780612108,40652800,container_memory_working_set_bytes,amd64,linux,/kubepods/burstable/pod505ae502-2a13-4974-a492-27f58aa0b489,minikube,kubernetes-cadvisor,amd64,minikube,linux,c93a4cb9311efc66b90d33ea03f75f2c4120e9b0,minikube,true,2026_05_10T19_19_17_0700,v1.38.1,online-boutique,currencyservice-8fdf6cf9d-wkfrs
